Customer ID,total_sales,total_profit,order_count,avg_discount,avg_quantity,customer_name,cluster,cluster_label
CUST-1322,881.63,1015.12,4,0.1125,6.5,John Smith,3,Mid-High
CUST-1323,714.1999999999999,78.48,4,0.03,1.4,Priya Patel,3,Mid-High
CUST-1324,986.11,1764.42,4,0.0375,7.25,John Smith,1,High-Value
CUST-1326,770.03,2374.9999999999995,4,0.0375,6.75,Wei Chen,1,High-Value
CUST-1327,26.94,40.39,1,0.0,7.0,Fatima Noor,0,Mid-Low
CUST-1328,384.52000000000004,665.5699999999999,3,0.06666666666666667,4.0,David O'Brien,0,Mid-Low
CUST-1329,115.25999999999999,54.85,2,0.0,2.0,Aisha Khan,0,Mid-Low
CUST-1330,503.81,-24.1,1,0.2,1.0,  John Smith,2,Low-Value
CUST-1332,732.4000000000001,1917.1499999999999,3,0.0,7.666666666666667,David O'Brien,1,High-Value
CUST-1333,154.12,82.02,4,0.075,4.25,Fatima Noor,0,Mid-Low
CUST-1334,151.16,93.69,2,0.0,1.5,Liam O'Connor,0,Mid-Low
CUST-1335,530.57,994.22,2,0.0,6.5,Priya Patel,0,Mid-Low
CUST-1336,47.55,52.37,3,0.08333333333333333,5.666666666666667,Priya Patel,0,Mid-Low
CUST-1337,195.5,206.32999999999998,2,0.05,8.0,Priya Patel,0,Mid-Low
CUST-1338,40.81,4.92,2,0.0,3.0,  John Smith,0,Mid-Low
CUST-1339,676.55,625.5699999999999,3,0.18333333333333335,3.6666666666666665,David O'Brien,2,Low-Value
CUST-1340,1153.0,1358.1,5,0.03,5.6,Fatima Noor,1,High-Value
CUST-1341,73.9,78.51,2,0.05,8.5,Maria Garcia ,0,Mid-Low
CUST-1342,15.84,10.49,1,0.0,6.0,Liam O'Connor,0,Mid-Low
CUST-1343,18.84,9.96,1,0.0,7.0,Aisha Khan,0,Mid-Low
CUST-1344,456.15,229.45999999999998,3,0.03333333333333333,6.0,Liam O'Connor,0,Mid-Low
CUST-1345,1664.3999999999999,541.65,2,0.05,4.5,John Smith,3,Mid-High
CUST-1346,563.46,1211.51,3,0.13333333333333333,7.0,  John Smith,2,Low-Value
CUST-1347,804.94,509.19,2,0.0,6.5,Aisha Khan,0,Mid-Low
CUST-1348,309.45000000000005,44.120000000000005,3,0.13333333333333333,3.6666666666666665,Fatima Noor,2,Low-Value
CUST-1349,1132.89,778.89,4,0.025,4.75,Fatima Noor,3,Mid-High
CUST-1350,212.91,55.28,1,0.0,4.0,,0,Mid-Low
CUST-1351,1337.6899999999998,1439.48,6,0.09999999999999999,5.666666666666667,Fatima Noor,1,High-Value
CUST-1352,782.28,68.17999999999999,3,0.0,5.666666666666667,Liam O'Connor,0,Mid-Low
CUST-1353,1106.37,25.549999999999994,4,0.075,5.25,Maria Garcia ,3,Mid-High
CUST-1354,827.03,81.08999999999997,5,0.1,4.8,Maria Garcia ,3,Mid-High
CUST-1355,220.69,985.24,1,0.0,9.0,Maria Garcia ,0,Mid-Low
CUST-1356,163.32,168.61,1,0.0,3.0,John Smith,0,Mid-Low
CUST-1357,656.77,101.07000000000002,3,0.049999999999999996,4.666666666666667,  John Smith,0,Mid-Low
CUST-1358,499.28,386.38,4,0.0375,5.25,John Smith,3,Mid-High
CUST-1359,373.62,342.81,4,0.0625,3.75,John Smith,3,Mid-High
CUST-1360,508.34999999999997,983.5600000000001,4,0.025,5.25,Fatima Noor,3,Mid-High
CUST-1361,490.17,401.55,1,0.3,7.0,Wei Chen,2,Low-Value
CUST-1362,253.78,-35.82,2,0.1,5.5,Aisha Khan,2,Low-Value
CUST-1363,343.82,177.62,3,0.0,6.0,Priya Patel,0,Mid-Low
CUST-1365,388.81,50.230000000000004,3,0.03333333333333333,3.6666666666666665,Wei Chen,0,Mid-Low
CUST-1366,204.28,51.67,2,0.0,4.5,Fatima Noor,0,Mid-Low
CUST-1367,50.64,32.4,1,0.1,3.0,,2,Low-Value
CUST-1368,531.03,373.16999999999996,3,0.13333333333333333,3.6666666666666665,John Smith,2,Low-Value
CUST-1369,25.38,-0.31,1,0.15,9.0,Fatima Noor,2,Low-Value
CUST-1370,203.60999999999999,78.97,3,0.06666666666666667,2.6666666666666665,Wei Chen,0,Mid-Low
CUST-1371,610.47,921.03,4,0.025,3.75,  John Smith,3,Mid-High
CUST-1372,444.27,508.92,2,0.075,6.5,  John Smith,0,Mid-Low
CUST-1373,873.8599999999999,860.9,6,0.13333333333333333,7.0,Aisha Khan,3,Mid-High
CUST-1374,312.84000000000003,515.6,2,0.05,6.0,Liam O'Connor,0,Mid-Low
CUST-1375,647.01,384.05,3,0.15,5.666666666666667,Priya Patel,2,Low-Value
CUST-1376,1564.3500000000001,1149.0900000000001,4,0.05,4.0,Fatima Noor,1,High-Value
CUST-1377,210.45,564.93,2,0.075,5.5,Maria Garcia ,0,Mid-Low
CUST-1378,355.77,187.60999999999999,3,0.049999999999999996,4.666666666666667,Wei Chen,0,Mid-Low
CUST-1379,299.71,-37.15,4,0.1,3.75,Liam O'Connor,3,Mid-High
CUST-1380,306.77,146.27,2,0.05,2.5,Priya Patel,0,Mid-Low
CUST-1382,133.33,74.17,1,0.0,8.0,Maria Garcia ,0,Mid-Low
CUST-1383,1394.12,130.58000000000004,4,0.11249999999999999,5.0,Priya Patel,3,Mid-High
CUST-1384,944.26,-591.62,5,0.06999999999999999,6.4,Fatima Noor,3,Mid-High
CUST-1385,349.33,-66.47999999999999,4,0.0375,5.75,Fatima Noor,0,Mid-Low
CUST-1386,1008.31,779.9000000000001,5,0.11000000000000001,5.2,Liam O'Connor,3,Mid-High
CUST-1387,229.43,476.88,1,0.1,6.0,Fatima Noor,2,Low-Value
CUST-1388,151.62,71.64,3,0.13333333333333333,4.333333333333333,Wei Chen,2,Low-Value
CUST-1389,575.1800000000001,852.77,5,0.12,5.8,Fatima Noor,3,Mid-High
CUST-1391,429.09,465.39,4,0.0,4.25,Priya Patel,0,Mid-Low
CUST-1392,318.95,-112.20999999999998,4,0.1125,3.5,Aisha Khan,2,Low-Value
CUST-1393,691.22,267.0,5,0.06,5.8,David O'Brien,3,Mid-High
CUST-1394,61.120000000000005,12.190000000000001,2,0.075,2.5,Priya Patel,0,Mid-Low
CUST-1395,59.35,31.139999999999997,3,0.049999999999999996,5.333333333333333,John Smith,0,Mid-Low
CUST-1396,215.8,302.4,3,0.15,7.0,Priya Patel,2,Low-Value
CUST-1397,213.46,38.97,3,0.13333333333333333,3.3333333333333335,Liam O'Connor,2,Low-Value
CUST-1398,174.38,287.41,1,0.0,4.0,Priya Patel,0,Mid-Low
CUST-1400,71.4,91.99,1,0.15,4.0,Aisha Khan,2,Low-Value
CUST-1401,146.23,52.42,1,0.2,3.0,Priya Patel,2,Low-Value
CUST-1402,724.8199999999999,129.26,4,0.1125,5.25,Wei Chen,3,Mid-High
CUST-1403,1007.3,269.03000000000003,4,0.125,4.5,John Smith,3,Mid-High
CUST-1405,955.79,2203.04,4,0.0625,6.0,Liam O'Connor,1,High-Value
CUST-1406,30.03,50.42,2,0.0,8.0,Priya Patel,0,Mid-Low
CUST-1407,319.56,-8.019999999999996,3,0.16666666666666666,6.333333333333333,Wei Chen,2,Low-Value
CUST-1408,214.79,279.21,1,0.0,6.0,David O'Brien,0,Mid-Low
CUST-1409,21.65,-8.67,1,0.1,4.0,Fatima Noor,2,Low-Value
CUST-1410,234.77,210.29000000000002,5,0.11000000000000001,7.4,John Smith,3,Mid-High
CUST-1411,228.84,160.58,3,0.0,7.333333333333333,Liam O'Connor,0,Mid-Low
CUST-1412,1225.06,2280.06,5,0.06999999999999999,6.0,Maria Garcia ,1,High-Value
CUST-1413,269.26,213.59,3,0.06666666666666667,8.666666666666666,John Smith,0,Mid-Low
CUST-1414,522.29,578.82,5,0.02,6.8,Maria Garcia ,3,Mid-High
CUST-1415,119.53,161.42000000000002,2,0.1,4.0,Aisha Khan,2,Low-Value
CUST-1416,524.5799999999999,248.82,3,0.0,3.6666666666666665,John Smith,0,Mid-Low
CUST-1417,287.89,370.70000000000005,2,0.0,4.5,Maria Garcia ,0,Mid-Low
CUST-1418,175.3,183.77,5,0.06999999999999999,5.0,  John Smith,3,Mid-High
CUST-1419,100.58,55.7,1,0.0,5.0,Aisha Khan,0,Mid-Low
CUST-1420,994.87,1086.37,4,0.0,5.5,Liam O'Connor,3,Mid-High
CUST-1421,505.69,829.1700000000001,6,0.08333333333333333,6.333333333333333,Maria Garcia ,3,Mid-High
CUST-1422,225.86,134.18,2,0.075,5.5,Priya Patel,0,Mid-Low
CUST-1423,604.0899999999999,640.79,2,0.0,4.5,  John Smith,0,Mid-Low
CUST-1424,1405.51,859.87,5,0.05,4.6,Fatima Noor,1,High-Value
CUST-1425,91.92999999999999,89.28,2,0.0,2.5,Aisha Khan,0,Mid-Low
CUST-1426,179.20000000000002,38.849999999999994,2,0.15,2.0,Wei Chen,2,Low-Value
CUST-1427,275.21999999999997,280.23,6,0.049999999999999996,5.333333333333333,Priya Patel,3,Mid-High
CUST-1428,373.94,57.64,3,0.0,5.333333333333333,Maria Garcia ,0,Mid-Low
CUST-1429,153.36,181.97,6,0.041666666666666664,5.0,Maria Garcia ,3,Mid-High
CUST-1430,271.39,570.61,3,0.06666666666666667,6.666666666666667,  John Smith,0,Mid-Low
CUST-1431,82.98,18.96,3,0.03333333333333333,4.666666666666667,Liam O'Connor,0,Mid-Low
CUST-1432,409.14,-130.49000000000004,6,0.16666666666666666,4.833333333333333,John Smith,3,Mid-High
CUST-1433,966.88,2362.88,3,0.05,7.25,  John Smith,1,High-Value
CUST-1434,1563.13,1506.8400000000001,6,0.10833333333333334,6.0,  John Smith,1,High-Value
CUST-1435,334.83,229.31,4,0.11249999999999999,4.5,Priya Patel,3,Mid-High
CUST-1436,113.76,-160.85,2,0.0,6.0,Aisha Khan,0,Mid-Low
CUST-1437,1018.9300000000001,1877.84,4,0.0375,7.75,Liam O'Connor,1,High-Value
CUST-1438,1017.5400000000001,-100.66000000000001,5,0.02,4.4,John Smith,3,Mid-High
CUST-1439,617.1,562.03,3,0.15,6.0,Fatima Noor,2,Low-Value
CUST-1440,338.1,20.61,3,0.06666666666666667,2.6666666666666665,  John Smith,0,Mid-Low
CUST-1441,151.54,381.45,1,0.0,8.0,Maria Garcia ,0,Mid-Low
CUST-1442,335.45,611.9000000000001,2,0.0,7.5,Maria Garcia ,0,Mid-Low
CUST-1443,190.6,-9.93,1,0.3,1.0,  John Smith,2,Low-Value
CUST-1444,65.4,54.26,1,0.0,5.0,,0,Mid-Low
CUST-1445,495.71,157.75,4,0.025,5.0,David O'Brien,3,Mid-High
CUST-1447,771.52,847.76,6,0.06666666666666667,5.333333333333333,Fatima Noor,3,Mid-High
CUST-1448,124.6,113.08,3,0.06666666666666667,4.333333333333333,David O'Brien,0,Mid-Low
CUST-1449,586.26,218.39,3,0.03333333333333333,6.666666666666667,Wei Chen,0,Mid-Low
CUST-1450,592.38,658.28,4,0.0,4.5,Wei Chen,3,Mid-High
CUST-1451,652.02,782.22,4,0.15,6.25,Aisha Khan,3,Mid-High
CUST-1452,369.4,-19.28,1,0.0,2.0,Maria Garcia ,0,Mid-Low
CUST-1453,695.0,278.65999999999997,3,0.0,5.0,Maria Garcia ,0,Mid-Low
CUST-1454,109.02,19.71,1,0.1,3.0,,2,Low-Value
CUST-1455,1659.52,3298.94,4,0.05,5.0,John Smith,1,High-Value
CUST-1456,1813.66,165.76000000000008,6,0.05000000000000001,6.166666666666667,  John Smith,3,Mid-High
CUST-1457,1992.9099999999999,2148.0699999999997,4,0.05,6.75,Liam O'Connor,1,High-Value
CUST-1458,1243.3500000000001,1035.66,9,0.08888888888888889,3.4444444444444446,Wei Chen,1,High-Value
CUST-1459,34.69,6.64,2,0.05,2.5,Maria Garcia ,0,Mid-Low
CUST-1460,79.03,23.14,1,0.0,1.0,Aisha Khan,0,Mid-Low
CUST-1461,294.85,174.64,3,0.06666666666666667,2.6666666666666665,  John Smith,0,Mid-Low
CUST-1462,479.98,1055.1299999999999,3,0.03333333333333333,6.333333333333333,Fatima Noor,0,Mid-Low
CUST-1463,858.8700000000001,-101.09,2,0.05,3.5,Fatima Noor,0,Mid-Low
CUST-1464,22.45,25.33,1,0.15,7.0,  John Smith,2,Low-Value
CUST-1465,2556.1,3164.6600000000003,6,0.016666666666666666,5.833333333333333,Wei Chen,1,High-Value
CUST-1466,739.01,449.85,4,0.05,5.75,John Smith,3,Mid-High
CUST-1467,1325.8999999999999,2102.1200000000003,4,0.09999999999999999,6.25,Wei Chen,1,High-Value
CUST-1468,357.71999999999997,437.46000000000004,3,0.03333333333333333,4.333333333333333,  John Smith,0,Mid-Low
CUST-1469,163.51,145.67000000000002,5,0.16999999999999998,7.2,Priya Patel,2,Low-Value
CUST-1470,151.8,72.44,2,0.15000000000000002,6.0,Aisha Khan,2,Low-Value
CUST-1471,1257.2,599.1800000000001,4,0.05,4.5,Liam O'Connor,3,Mid-High
CUST-1472,113.47,88.83,3,0.11666666666666665,7.333333333333333,Fatima Noor,2,Low-Value
CUST-1473,51.33,41.11,2,0.075,7.0,John Smith,0,Mid-Low
CUST-1474,321.26,389.81,3,0.11666666666666665,4.333333333333333,John Smith,2,Low-Value
CUST-1475,1004.6600000000001,651.72,6,0.05000000000000001,3.1666666666666665,Priya Patel,3,Mid-High
CUST-1476,1335.1100000000001,769.84,4,0.11249999999999999,5.25,Aisha Khan,3,Mid-High
CUST-1477,511.84999999999997,-32.760000000000005,6,0.16666666666666666,3.8333333333333335,Aisha Khan,3,Mid-High
CUST-1478,347.63,175.34,4,0.0,2.75,Priya Patel,0,Mid-Low
CUST-1479,707.91,347.09000000000003,2,0.1,5.0,  John Smith,2,Low-Value
CUST-1480,1811.52,1687.58,5,0.05,4.0,Priya Patel,1,High-Value
CUST-1481,98.98,192.18,2,0.05,5.5,  John Smith,0,Mid-Low
CUST-1482,425.01,164.7,5,0.06999999999999999,5.2,Aisha Khan,3,Mid-High
CUST-1483,689.46,545.41,4,0.0625,5.75,  John Smith,3,Mid-High
CUST-1484,1061.21,1111.6399999999999,4,0.0,5.25,Wei Chen,1,High-Value
CUST-1485,577.02,105.15,3,0.16666666666666666,1.3333333333333333,David O'Brien,2,Low-Value
CUST-1486,43.42,1.18,1,0.15,5.0,  John Smith,2,Low-Value
CUST-1487,868.67,-234.83,1,0.2,4.0,John Smith,2,Low-Value
CUST-1488,906.54,1043.32,4,0.07500000000000001,3.25,Liam O'Connor,3,Mid-High
CUST-1491,428.34,222.35,3,0.03333333333333333,4.666666666666667,John Smith,0,Mid-Low
CUST-1492,617.76,-324.12,2,0.1,5.0,  John Smith,2,Low-Value
CUST-1493,85.77,22.189999999999998,2,0.0,4.0,Priya Patel,0,Mid-Low
CUST-1494,1570.18,777.36,4,0.05,4.25,Aisha Khan,1,High-Value
CUST-1495,257.34999999999997,301.53,2,0.075,7.5,  John Smith,0,Mid-Low
CUST-1496,45.67,403.31,4,0.05,6.75,Maria Garcia ,0,Mid-Low
CUST-1497,1414.1,2838.45,9,0.011111111111111112,4.666666666666667,Priya Patel,1,High-Value
CUST-1498,61.529999999999994,-3.92,2,0.1,6.5,Wei Chen,2,Low-Value
CUST-1499,1069.44,957.05,5,0.09166666666666667,5.0,Liam O'Connor,3,Mid-High
CUST-1500,364.76,776.21,5,0.06666666666666667,6.166666666666667,David O'Brien,3,Mid-High
CUST-1501,275.5,546.3,1,0.0,9.0,David O'Brien,0,Mid-Low
CUST-1502,760.23,936.27,3,0.06666666666666667,3.6666666666666665,Maria Garcia ,3,Mid-High
CUST-1503,4.01,0.07,1,0.15,3.0,Wei Chen,2,Low-Value
CUST-1504,417.33000000000004,46.980000000000004,4,0.0,4.75,Liam O'Connor,0,Mid-Low
CUST-1505,39.96,3.28,1,0.2,1.0,Maria Garcia ,2,Low-Value
CUST-1506,84.32,59.760000000000005,2,0.1,3.5,  John Smith,2,Low-Value
CUST-1507,197.0,262.36,2,0.05,2.5,  John Smith,0,Mid-Low
CUST-1508,1016.17,2333.9799999999996,6,0.016666666666666666,4.333333333333333,David O'Brien,1,High-Value
CUST-1509,121.86999999999999,32.19,3,0.03333333333333333,3.6666666666666665,  John Smith,0,Mid-Low
CUST-1511,111.03,182.95000000000002,2,0.1,4.5,Fatima Noor,2,Low-Value
CUST-1512,790.9,645.2600000000001,4,0.1,2.5,David O'Brien,3,Mid-High
CUST-1513,191.53,116.73,1,0.1,3.0,Aisha Khan,2,Low-Value
CUST-1514,635.0,385.76,3,0.08333333333333333,2.6666666666666665,John Smith,3,Mid-High
CUST-1515,671.63,-18.49,3,0.03333333333333333,3.6666666666666665,Liam O'Connor,0,Mid-Low
CUST-1516,1123.71,3075.25,3,0.08333333333333333,6.666666666666667,Maria Garcia ,1,High-Value
CUST-1517,500.74,33.66,3,0.09999999999999999,7.333333333333333,  John Smith,2,Low-Value
CUST-1518,1467.01,1361.25,6,0.05000000000000001,7.166666666666667,Priya Patel,1,High-Value
CUST-1519,1126.74,90.87,2,0.125,3.5,David O'Brien,2,Low-Value
CUST-1520,648.65,779.0999999999999,3,0.05,5.5,David O'Brien,3,Mid-High
CUST-1521,773.49,1131.95,7,0.03571428571428571,6.142857142857143,Maria Garcia ,3,Mid-High
CUST-1522,26.64,-14.03,1,0.0,6.0,,0,Mid-Low
CUST-1523,355.55,127.16,5,0.03,5.2,John Smith,3,Mid-High
CUST-1524,85.79,25.869999999999997,3,0.049999999999999996,4.333333333333333,Aisha Khan,0,Mid-Low
CUST-1525,316.69,173.58999999999997,4,0.0,6.0,Maria Garcia ,0,Mid-Low
CUST-1526,411.67,105.69999999999999,3,0.11666666666666665,5.0,Aisha Khan,2,Low-Value
CUST-1527,873.8000000000001,318.32000000000005,4,0.025,5.0,Liam O'Connor,3,Mid-High
CUST-1528,500.6,464.44000000000005,4,0.025,6.5,Fatima Noor,3,Mid-High
CUST-1529,200.51,98.54,4,0.05,4.0,David O'Brien,0,Mid-Low
CUST-1530,595.87,594.8,4,0.05,4.75,Fatima Noor,3,Mid-High
CUST-1531,1541.3899999999999,1836.4899999999998,5,0.02,5.4,Maria Garcia ,1,High-Value
CUST-1532,413.13,493.84,7,0.02142857142857143,5.285714285714286,John Smith,3,Mid-High
CUST-1533,401.89000000000004,286.26,5,0.06000000000000001,5.0,John Smith,3,Mid-High
CUST-1534,500.54,559.48,3,0.11666666666666665,7.666666666666667,Fatima Noor,2,Low-Value
CUST-1535,378.67999999999995,537.4,2,0.0,7.0,Maria Garcia ,0,Mid-Low
CUST-1536,984.61,1000.83,4,0.1,3.75,Fatima Noor,3,Mid-High
CUST-1538,806.0899999999999,-62.85000000000001,4,0.075,5.75,Wei Chen,3,Mid-High
CUST-1539,275.41,343.44,4,0.025,3.75,Aisha Khan,0,Mid-Low
CUST-1542,274.84,237.73999999999998,4,0.025,5.25,Maria Garcia ,0,Mid-Low
CUST-1543,590.0799999999999,1582.2,2,0.0,6.0,Maria Garcia ,0,Mid-Low
CUST-1544,596.27,428.69,6,0.0,4.857142857142857,Wei Chen,3,Mid-High
CUST-1545,713.85,881.08,5,0.04,5.2,Liam O'Connor,3,Mid-High
CUST-1546,15.91,8.26,1,0.1,1.0,Liam O'Connor,2,Low-Value
CUST-1547,253.27,192.56,6,0.15,4.5,David O'Brien,3,Mid-High
CUST-1548,785.8299999999999,590.37,3,0.0,3.0,Liam O'Connor,0,Mid-Low
CUST-1549,199.84,120.03,2,0.075,3.5,Priya Patel,0,Mid-Low
CUST-1550,412.19,34.989999999999995,3,0.09999999999999999,5.333333333333333,Fatima Noor,2,Low-Value
CUST-1551,514.5899999999999,655.92,3,0.08333333333333333,6.0,Fatima Noor,3,Mid-High
CUST-1552,222.84,-237.26,3,0.19999999999999998,7.333333333333333,John Smith,2,Low-Value
CUST-1553,787.29,653.03,4,0.0375,5.5,John Smith,3,Mid-High
CUST-1554,219.51,19.05,4,0.07500000000000001,3.5,Fatima Noor,0,Mid-Low
CUST-1555,712.5600000000001,717.0,3,0.10000000000000002,6.666666666666667,Liam O'Connor,3,Mid-High
CUST-1556,2309.9,3850.2,3,0.10000000000000002,5.333333333333333,  John Smith,1,High-Value
CUST-1557,141.88,180.06,3,0.11666666666666665,4.0,Liam O'Connor,2,Low-Value
CUST-1558,92.62,24.009999999999998,2,0.0,5.5,John Smith,0,Mid-Low
CUST-1559,627.55,544.8299999999999,6,0.05833333333333333,4.666666666666667,Liam O'Connor,3,Mid-High
CUST-1560,916.63,1171.4299999999998,4,0.1,6.5,John Smith,3,Mid-High
CUST-1561,657.06,-375.56,1,0.3,3.0,Maria Garcia ,2,Low-Value
CUST-1562,1144.9299999999998,1105.09,3,0.049999999999999996,2.3333333333333335,Aisha Khan,1,High-Value
CUST-1564,892.75,102.73,3,0.09999999999999999,3.6666666666666665,  John Smith,3,Mid-High
CUST-1565,1039.66,993.0,7,0.014285714285714287,7.0,Priya Patel,3,Mid-High
CUST-1567,647.34,256.88,3,0.09999999999999999,4.666666666666667,Wei Chen,3,Mid-High
CUST-1568,451.02,634.5600000000001,4,0.05,6.5,David O'Brien,3,Mid-High
CUST-1569,303.32,150.6,4,0.1625,4.25,  John Smith,2,Low-Value
CUST-1570,319.73,80.12,3,0.0,3.6666666666666665,  John Smith,0,Mid-Low
CUST-1571,126.7,99.06,3,0.0,6.333333333333333,Wei Chen,0,Mid-Low
CUST-1572,608.71,-27.08,3,0.08333333333333333,5.666666666666667,Priya Patel,3,Mid-High
CUST-1573,756.5,236.65,6,0.10833333333333334,5.666666666666667,Fatima Noor,3,Mid-High
CUST-1574,319.65,115.84,4,0.0625,5.0,Aisha Khan,3,Mid-High
CUST-1575,1874.5300000000002,1545.39,4,0.0,5.5,Aisha Khan,1,High-Value
CUST-1576,12.87,-5.46,1,0.0,7.0,Fatima Noor,0,Mid-Low
CUST-1577,338.2,176.57999999999998,3,0.10000000000000002,6.0,Aisha Khan,2,Low-Value
CUST-1578,661.01,673.78,3,0.049999999999999996,4.0,David O'Brien,3,Mid-High
CUST-1579,320.51,112.14,3,0.10000000000000002,2.6666666666666665,Fatima Noor,2,Low-Value
CUST-1580,276.0,119.57,2,0.2,5.5,  John Smith,2,Low-Value
CUST-1581,1282.1,538.45,9,0.03888888888888889,4.666666666666667,  John Smith,3,Mid-High
CUST-1582,457.29,470.31,2,0.0,5.0,Aisha Khan,0,Mid-Low
CUST-1583,126.77,110.50999999999999,2,0.0,4.5,Aisha Khan,0,Mid-Low
CUST-1584,376.48,349.09,1,0.0,4.0,,0,Mid-Low
CUST-1585,1047.06,2189.31,5,0.1,5.0,David O'Brien,1,High-Value
CUST-1586,141.99,345.48,3,0.0,5.0,Fatima Noor,0,Mid-Low
CUST-1587,544.12,312.63,2,0.2,4.5,David O'Brien,2,Low-Value
CUST-1588,307.84,20.54,2,0.075,5.5,Liam O'Connor,0,Mid-Low
CUST-1589,90.84,100.03,1,0.0,6.0,Aisha Khan,0,Mid-Low
CUST-1590,490.76,1187.23,2,0.2,4.0,  John Smith,2,Low-Value
CUST-1591,1317.43,456.90999999999997,3,0.03333333333333333,8.0,Priya Patel,3,Mid-High
CUST-1592,799.87,483.84,3,0.09999999999999999,3.3333333333333335,Priya Patel,3,Mid-High
CUST-1593,524.38,492.17,2,0.05,5.0,Aisha Khan,0,Mid-Low
CUST-1594,919.51,1750.43,6,0.0,5.0,Liam O'Connor,1,High-Value
CUST-1595,25.31,64.74,1,0.0,7.0,Priya Patel,0,Mid-Low
CUST-1596,52.65,10.5,1,0.0,2.0,David O'Brien,0,Mid-Low
CUST-1597,774.55,329.91,4,0.075,2.5,Liam O'Connor,3,Mid-High
CUST-1598,27.23,11.09,1,0.2,6.0,Fatima Noor,2,Low-Value
CUST-1600,780.23,44.51,1,0.0,1.0,Liam O'Connor,0,Mid-Low
CUST-1601,2265.84,24.20999999999998,5,0.08,4.6,  John Smith,3,Mid-High
CUST-1602,701.11,239.23000000000002,6,0.024999999999999998,5.333333333333333,John Smith,3,Mid-High
CUST-1603,382.09000000000003,320.96999999999997,4,0.025,3.75,Liam O'Connor,0,Mid-Low
CUST-1604,134.68,3.76,2,0.0,3.0,Aisha Khan,0,Mid-Low
CUST-1605,490.67,178.12,3,0.03333333333333333,3.3333333333333335,Liam O'Connor,0,Mid-Low
CUST-1606,851.9,761.7,6,0.03333333333333333,6.0,Liam O'Connor,3,Mid-High
CUST-1607,569.9300000000001,88.7,3,0.03333333333333333,7.666666666666667,Liam O'Connor,0,Mid-Low
CUST-1608,1683.01,1272.25,6,0.024999999999999998,5.166666666666667,Priya Patel,1,High-Value
CUST-1609,158.28,154.46999999999997,3,0.049999999999999996,3.0,Maria Garcia ,0,Mid-Low
CUST-1610,195.28,67.27,2,0.075,3.5,David O'Brien,0,Mid-Low
CUST-1611,608.22,791.44,2,0.0,3.5,Fatima Noor,0,Mid-Low
CUST-1612,518.3100000000001,733.1700000000001,4,0.07500000000000001,4.75,Liam O'Connor,3,Mid-High
CUST-1613,799.74,99.08999999999997,4,0.125,2.75,Aisha Khan,3,Mid-High
CUST-1614,1132.6799999999998,547.85,3,0.10000000000000002,2.0,Priya Patel,3,Mid-High
CUST-1615,181.08,-48.790000000000006,3,0.03333333333333333,2.3333333333333335,Fatima Noor,0,Mid-Low
CUST-1616,1242.55,387.11,5,0.11000000000000001,6.6,John Smith,3,Mid-High
CUST-1617,437.45000000000005,-7.609999999999999,3,0.06666666666666667,1.3333333333333333,  John Smith,0,Mid-Low
CUST-1618,72.18,84.33,2,0.0,6.5,Priya Patel,0,Mid-Low
CUST-1619,208.84,332.8,3,0.0,8.0,  John Smith,0,Mid-Low
CUST-1620,301.35,337.47999999999996,4,0.0375,5.0,Fatima Noor,0,Mid-Low
CUST-1621,43.22,9.7,1,0.3,3.0,Priya Patel,2,Low-Value
CUST-1622,177.01,94.03999999999999,2,0.1,1.5,  John Smith,2,Low-Value
CUST-1623,316.85999999999996,-22.439999999999998,2,0.15,4.0,John Smith,2,Low-Value
CUST-1624,590.9799999999999,846.18,3,0.09999999999999999,5.0,Liam O'Connor,3,Mid-High
CUST-1625,717.4200000000001,1025.49,5,0.04,5.2,Aisha Khan,3,Mid-High
CUST-1626,662.5699999999999,116.11999999999998,8,0.09375,4.5,Aisha Khan,3,Mid-High
CUST-1627,281.23,-1.1599999999999984,2,0.175,1.5,Fatima Noor,2,Low-Value
CUST-1628,813.37,331.88,2,0.05,3.0,Priya Patel,0,Mid-Low
CUST-1629,870.64,2062.9,5,0.06,6.2,  John Smith,1,High-Value
CUST-1630,114.86,146.92000000000002,2,0.125,8.0,  John Smith,2,Low-Value
CUST-1631,377.93,678.6,3,0.0,7.0,Maria Garcia ,0,Mid-Low
CUST-1632,1136.48,134.98999999999998,7,0.03571428571428571,5.142857142857143,Maria Garcia ,3,Mid-High
CUST-1633,44.87,143.89,2,0.05,7.5,Priya Patel,0,Mid-Low
CUST-1634,1367.99,1070.74,3,0.03333333333333333,4.666666666666667,David O'Brien,1,High-Value
CUST-1635,44.79,29.55,1,0.0,2.0,Fatima Noor,0,Mid-Low
CUST-1636,64.04,-79.49,1,0.3,7.0,Maria Garcia ,2,Low-Value
CUST-1637,438.07,237.59,3,0.03333333333333333,4.0,Priya Patel,0,Mid-Low
CUST-1638,248.82999999999998,334.37,3,0.0,4.0,Fatima Noor,0,Mid-Low
CUST-1639,620.63,1360.6299999999999,2,0.0,8.0,  John Smith,0,Mid-Low
CUST-1640,235.82999999999998,4.019999999999996,2,0.075,6.5,Wei Chen,0,Mid-Low
CUST-1641,691.86,485.46999999999997,2,0.0,3.5,Priya Patel,0,Mid-Low
CUST-1642,693.27,462.32,2,0.1,3.5,Priya Patel,2,Low-Value
CUST-1643,682.28,446.40000000000003,3,0.11666666666666665,6.0,David O'Brien,2,Low-Value
